shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United National Movement,Industrialists - Our Homeland,Free Democrats,Georgian Dream,Initiative Group
Precinct,67.44,64.67.44,468,41.12,,,,,5.84,,,,4,,,,0,0.58,0.86,0.56,,,,,,,44.87,0.0,0.0,54.27,0.0
Precinct,67.45,64.67.45,559,48.74,,,,,4.28,,,,0,,,,0,0.53,1.19,0.57,,,,,,,25.94,0.0,0.0,74.06,0.0
Precinct,67.55,64.67.55,627,44.56,,,,,1.88,,,,5,,,,0,1.0,0.92,0.68,,,,,,,26.48,0.0,0.0,72.73,0.0
Precinct,67.56,64.67.56,732,50.21,,,,,0.81,,,,0,,,,0,1.01,1.07,0.97,,,,,,,23.22,0.0,0.0,76.78,0.0
Precinct,67.62,64.67.62,473,36.47,,,,,0.63,,,,0,,,,0,0.72,0.69,0.53,,,,,,,28.75,0.0,0.0,71.25,0.0
Precinct,67.73,64.67.73,318,32.78,,,,,3.05,,,,0,,,,1,0.39,0.48,0.5,,,,,,,35.85,0.0,0.0,64.47,0.0
Precinct,67.74,64.67.74,431,51.68,,,,,2.71,,,,0,,,,0,0.62,0.75,0.39,,,,,,,37.35,0.0,0.0,62.65,0.0
Precinct,67.76,64.67.76,423,27.31,,,,,3.2,,,,0,,,,0,0.72,0.68,0.34,,,,,,,23.17,0.0,0.0,76.83,0.0
Precinct,67.77,64.67.77,357,28.91,,,,,0.83,,,,1,,,,0,0.6,0.33,0.64,,,,,,,31.37,0.0,0.0,68.35,0.0
Precinct,67.92,64.67.92,339,33.53,,,,,2.59,,,,1,,,,0,0.43,0.64,0.29,,,,,,,25.07,0.0,0.0,74.63,0.0
Precinct,67.98,64.67.98,345,57.21,,,,,0.29,,,,0,,,,0,0.75,0.45,0.17,,,,,,,11.59,0.0,0.0,88.41,0.0
Precinct,67.01,65.67.01,299,36.46,,,,,1.64,,,,0,,,,0,0.57,0.43,0.22,,,,,,,22.74,0.0,0.0,77.26,0.0
Precinct,67.02,65.67.02,331,24.16,,,,,4.34,,,,0,,,,0,0.63,0.44,0.34,,,,,,,23.87,0.0,0.0,76.13,0.0
Precinct,67.03,65.67.03,266,22.49,,,,,3.62,,,,0,,,,0,0.5,0.35,0.28,,,,,,,27.44,0.0,0.0,72.56,0.0
Precinct,67.04,65.67.04,328,24.62,,,,,2.38,,,,0,,,,0,0.48,0.54,0.33,,,,,,,38.72,0.0,0.0,61.28,0.0
Precinct,67.05,65.67.05,210,19.23,,,,,4.98,,,,0,,,,0,0.36,0.29,0.27,,,,,,,30.0,0.0,0.0,70.0,0.0
Precinct,67.06,65.67.06,414,31.58,,,,,1.19,,,,0,,,,0,0.72,0.6,0.37,,,,,,,23.43,0.0,0.0,76.57,0.0
Precinct,67.07,65.67.07,279,30.93,,,,,2.45,,,,0,,,,0,0.42,0.48,0.23,,,,,,,24.73,0.0,0.0,75.27,0.0
Precinct,67.08,65.67.08,362,24.83,,,,,1.9,,,,0,,,,0,0.61,0.53,0.36,,,,,,,32.6,0.0,0.0,67.4,0.0
Precinct,67.09,65.67.09,377,27.32,,,,,1.31,,,,0,,,,0,0.46,0.59,0.52,,,,,,,24.4,0.0,0.0,75.6,0.0
Precinct,67.10,65.67.10,339,23.2,,,,,1.17,,,,0,,,,0,0.52,0.48,0.41,,,,,,,35.1,0.0,0.0,64.9,0.0
Precinct,67.105,65.67.105,185,29.46,,,,,2.63,,,,0,,,,0,0.33,0.29,0.13,,,,,,,23.24,0.0,0.0,76.76,0.0
Precinct,67.11,65.67.11,473,31.28,,,,,1.05,,,,0,,,,0,0.79,0.61,0.58,,,,,,,23.89,0.0,0.0,76.11,0.0
Precinct,67.12,65.67.12,423,28.52,,,,,1.63,,,,0,,,,0,0.5,0.77,0.44,,,,,,,33.57,0.0,0.0,66.43,0.0
Precinct,67.13,65.67.13,349,28.96,,,,,2.51,,,,0,,,,0,0.5,0.49,0.5,,,,,,,26.36,0.0,0.0,73.64,0.0
Precinct,67.14,65.67.14,272,25.37,,,,,1.81,,,,0,,,,0,0.44,0.38,0.32,,,,,,,31.62,0.0,0.0,68.38,0.0
Precinct,67.15,65.67.15,346,26.66,,,,,3.35,,,,0,,,,0,0.6,0.45,0.43,,,,,,,26.59,0.0,0.0,73.41,0.0
Precinct,67.16,65.67.16,406,25.84,,,,,1.69,,,,0,,,,0,0.56,0.62,0.52,,,,,,,40.89,0.0,0.0,59.11,0.0
Precinct,67.17,65.67.17,334,24.93,,,,,2.05,,,,0,,,,0,0.51,0.52,0.35,,,,,,,35.63,0.0,0.0,64.37,0.0
Precinct,67.18,65.67.18,197,15.55,,,,,3.9,,,,1,,,,0,0.27,0.27,0.34,,,,,,,27.41,0.0,0.0,72.08,0.0
Precinct,67.19,65.67.19,321,24.14,,,,,0.62,,,,0,,,,0,0.6,0.36,0.4,,,,,,,31.78,0.0,0.0,68.22,0.0
Precinct,67.20,65.67.20,344,27.3,,,,,2.27,,,,0,,,,0,0.51,0.47,0.5,,,,,,,31.98,0.0,0.0,68.02,0.0
Precinct,67.21,65.67.21,209,20.43,,,,,1.88,,,,0,,,,0,0.36,0.31,0.18,,,,,,,44.5,0.0,0.0,55.5,0.0
Precinct,67.22,65.67.22,222,20.27,,,,,0.89,,,,0,,,,1,0.28,0.38,0.24,,,,,,,37.84,0.0,0.0,62.61,0.0
Precinct,67.23,65.67.23,312,24.17,,,,,1.27,,,,0,,,,0,0.51,0.41,0.4,,,,,,,31.73,0.0,0.0,68.27,0.0
Precinct,67.24,65.67.24,201,15.52,,,,,1.95,,,,0,,,,0,0.28,0.29,0.29,,,,,,,33.33,0.0,0.0,66.67,0.0
Precinct,67.25,65.67.25,294,25.3,,,,,2.65,,,,0,,,,0,0.58,0.36,0.31,,,,,,,32.31,0.0,0.0,67.69,0.0
Precinct,67.26,65.67.26,268,21.07,,,,,1.47,,,,6,,,,0,0.4,0.37,0.37,,,,,,,34.33,0.0,0.0,63.43,0.0
Precinct,67.27,65.67.27,287,22.78,,,,,1.37,,,,0,,,,0,0.45,0.44,0.27,,,,,,,27.87,0.0,0.0,72.13,0.0
Precinct,67.28,65.67.28,360,24.31,,,,,1.1,,,,0,,,,0,0.63,0.53,0.3,,,,,,,33.61,0.0,0.0,66.39,0.0
Precinct,67.29,65.67.29,308,28.28,,,,,0.32,,,,0,,,,0,0.49,0.49,0.24,,,,,,,19.48,0.0,0.0,80.52,0.0
Precinct,67.30,65.67.30,274,22.51,,,,,2.49,,,,0,,,,0,0.43,0.33,0.43,,,,,,,29.56,0.0,0.0,70.44,0.0
Precinct,67.31,65.67.31,589,48.28,,,,,2.0,,,,0,,,,0,0.92,0.87,0.67,,,,,,,29.88,0.0,0.0,70.12,0.0
Precinct,67.80,65.67.80,274,21.44,,,,,1.08,,,,1,,,,0,0.45,0.47,0.16,,,,,,,31.39,0.0,0.0,68.25,0.0
Precinct,67.81,65.67.81,341,27.52,,,,,2.01,,,,0,,,,0,0.51,0.47,0.48,,,,,,,23.75,0.0,0.0,76.25,0.0
Precinct,67.82,65.67.82,326,26.06,,,,,2.98,,,,0,,,,0,0.59,0.32,0.55,,,,,,,25.46,0.0,0.0,74.54,0.0
Precinct,67.83,65.67.83,293,26.47,,,,,2.01,,,,0,,,,0,0.4,0.46,0.35,,,,,,,21.84,0.0,0.0,78.16,0.0
Precinct,67.84,65.67.84,328,22.97,,,,,2.09,,,,0,,,,0,0.47,0.54,0.33,,,,,,,31.71,0.0,0.0,68.29,0.0
Precinct,67.85,65.67.85,267,20.54,,,,,2.2,,,,1,,,,0,0.53,0.31,0.3,,,,,,,33.71,0.0,0.0,65.92,0.0
Precinct,67.86,65.67.86,298,20.15,,,,,2.3,,,,0,,,,0,0.42,0.46,0.37,,,,,,,35.23,0.0,0.0,64.77,0.0
Precinct,67.87,65.67.87,216,24.94,,,,,0.46,,,,0,,,,0,0.33,0.3,0.26,,,,,,,39.35,0.0,0.0,60.65,0.0
Precinct,67.88,65.67.88,265,27.07,,,,,2.21,,,,0,,,,0,0.45,0.42,0.22,,,,,,,32.45,0.0,0.0,67.55,0.0
Precinct,67.89,65.67.89,185,14.93,,,,,2.63,,,,0,,,,0,0.31,0.28,0.17,,,,,,,28.65,0.0,0.0,71.35,0.0
Precinct,67.90,65.67.90,394,50.19,,,,,1.25,,,,1,,,,0,0.81,0.44,0.4,,,,,,,19.04,0.0,0.0,80.71,0.0
Precinct,67.100,66.67.100,286,22.33,,,,,2.05,,,,0,,,,0,0.47,0.31,0.48,,,,,,,39.51,0.0,0.0,60.49,0.0
Precinct,67.101,66.67.101,255,32.16,,,,,3.04,,,,0,,,,0,0.47,0.33,0.29,,,,,,,18.04,0.0,0.0,81.96,0.0
Precinct,67.102,66.67.102,305,37.52,,,,,3.48,,,,0,,,,0,0.57,0.46,0.22,,,,,,,30.82,0.0,0.0,69.18,0.0
Precinct,67.104,66.67.104,272,49.1,,,,,2.16,,,,0,,,,0,0.4,0.47,0.22,,,,,,,22.79,0.0,0.0,77.21,0.0
Precinct,67.108,66.67.108,358,46.19,,,,,1.92,,,,0,,,,0,0.58,0.56,0.32,,,,,,,28.77,0.0,0.0,71.23,0.0
Precinct,67.32,66.67.32,342,29.13,,,,,3.93,,,,0,,,,0,0.63,0.44,0.41,,,,,,,18.13,0.0,0.0,81.87,0.0
Precinct,67.33,66.67.33,442,32.94,,,,,1.78,,,,0,,,,0,0.69,0.55,0.66,,,,,,,21.72,0.0,0.0,78.28,0.0
Precinct,67.34,66.67.34,404,31.51,,,,,1.22,,,,0,,,,0,0.62,0.53,0.56,,,,,,,23.27,0.0,0.0,76.73,0.0
Precinct,67.35,66.67.35,538,39.65,,,,,3.06,,,,0,,,,0,0.67,0.84,0.79,,,,,,,34.01,0.0,0.0,65.99,0.0
Precinct,67.38,66.67.38,373,32.55,,,,,0.27,,,,0,,,,0,0.54,0.58,0.38,,,,,,,36.73,0.0,0.0,63.27,0.0
Precinct,67.39,66.67.39,238,43.19,,,,,2.86,,,,0,,,,0,0.37,0.35,0.28,,,,,,,28.57,0.0,0.0,71.43,0.0
Precinct,67.40,66.67.40,309,56.18,,,,,2.22,,,,0,,,,0,0.37,0.52,0.4,,,,,,,30.1,0.0,0.0,69.9,0.0
Precinct,67.41,66.67.41,454,29.83,,,,,2.58,,,,0,,,,0,0.67,0.76,0.43,,,,,,,31.72,0.0,0.0,68.28,0.0
Precinct,67.42,66.67.42,293,43.22,,,,,0.68,,,,0,,,,0,0.44,0.4,0.38,,,,,,,21.5,0.0,0.0,78.5,0.0
Precinct,67.43,66.67.43,422,38.5,,,,,1.17,,,,0,,,,0,0.55,0.66,0.54,,,,,,,31.99,0.0,0.0,68.01,0.0
Precinct,67.46,66.67.46,322,23.89,,,,,2.42,,,,1,,,,0,0.52,0.43,0.43,,,,,,,19.88,0.0,0.0,79.81,0.0
Precinct,67.47,66.67.47,320,23.92,,,,,2.44,,,,1,,,,0,0.5,0.53,0.26,,,,,,,26.56,0.0,0.0,73.13,0.0
Precinct,67.48,66.67.48,417,35.46,,,,,5.01,,,,0,,,,0,0.74,0.52,0.58,,,,,,,31.41,0.0,0.0,68.59,0.0
Precinct,67.49,66.67.49,385,27.68,,,,,3.02,,,,1,,,,0,0.48,0.66,0.48,,,,,,,36.36,0.0,0.0,63.38,0.0
Precinct,67.50,66.67.50,465,38.65,,,,,1.27,,,,1,,,,0,0.72,0.77,0.38,,,,,,,22.15,0.0,0.0,77.63,0.0
Precinct,67.51,66.67.51,312,31.8,,,,,4.0,,,,0,,,,0,0.32,0.44,0.64,,,,,,,29.17,0.0,0.0,70.83,0.0
Precinct,67.52,66.67.52,114,58.76,,,,,2.56,,,,0,,,,0,0.24,0.15,0.08,,,,,,,35.96,0.0,0.0,64.04,0.0
Precinct,67.53,66.67.53,717,50.14,,,,,2.45,,,,0,,,,0,1.1,1.12,0.75,,,,,,,36.54,0.0,0.0,63.46,0.0
Precinct,67.54,66.67.54,351,64.05,,,,,1.13,,,,0,,,,0,0.52,0.57,0.34,,,,,,,37.89,0.0,0.0,62.11,0.0
Precinct,67.57,66.67.57,576,41.05,,,,,3.03,,,,0,,,,0,0.83,0.9,0.69,,,,,,,33.33,0.0,0.0,66.67,0.0
Precinct,67.58,66.67.58,346,33.14,,,,,2.54,,,,10,,,,0,0.47,0.53,0.46,,,,,,,22.54,0.0,0.0,74.57,0.0
Precinct,67.59,66.67.59,594,39.29,,,,,3.73,,,,1,,,,0,0.75,0.98,0.79,,,,,,,49.83,0.0,0.0,50.0,0.0
Precinct,67.60,66.67.60,504,36.08,,,,,4.36,,,,0,,,,0,0.65,0.94,0.49,,,,,,,44.64,0.0,0.0,55.36,0.0
Precinct,67.61,66.67.61,562,47.79,,,,,1.4,,,,0,,,,0,0.74,0.92,0.65,,,,,,,21.89,0.0,0.0,78.11,0.0
Precinct,67.63,66.67.63,356,33.94,,,,,1.93,,,,0,,,,0,0.53,0.46,0.56,,,,,,,33.15,0.0,0.0,66.85,0.0
Precinct,67.64,66.67.64,343,19.52,,,,,2.56,,,,0,,,,0,0.51,0.42,0.57,,,,,,,42.57,0.0,0.0,57.43,0.0
Precinct,67.65,66.67.65,324,27.67,,,,,4.14,,,,0,,,,0,0.49,0.47,0.44,,,,,,,24.07,0.0,0.0,75.93,0.0
Precinct,67.66,66.67.66,246,33.42,,,,,2.77,,,,1,,,,0,0.37,0.41,0.24,,,,,,,28.86,0.0,0.0,70.73,0.0
Precinct,67.67,66.67.67,405,49.21,,,,,1.94,,,,0,,,,0,0.67,0.54,0.5,,,,,,,22.96,0.0,0.0,77.04,0.0
Precinct,67.68,66.67.68,571,41.44,,,,,1.72,,,,0,,,,0,0.82,0.74,0.89,,,,,,,22.94,0.0,0.0,77.06,0.0
Precinct,67.69,66.67.69,482,41.09,,,,,2.63,,,,0,,,,0,0.87,0.68,0.46,,,,,,,21.78,0.0,0.0,78.22,0.0
Precinct,67.70,66.67.70,603,54.52,,,,,2.43,,,,0,,,,0,0.88,1.05,0.5,,,,,,,30.85,0.0,0.0,69.15,0.0
Precinct,67.71,66.67.71,360,37.89,,,,,2.7,,,,0,,,,0,0.5,0.52,0.53,,,,,,,23.89,0.0,0.0,76.11,0.0
Precinct,67.72,66.67.72,361,37.25,,,,,1.9,,,,1,,,,0,0.6,0.54,0.35,,,,,,,36.01,0.0,0.0,63.71,0.0
Precinct,67.75,66.67.75,575,45.67,,,,,1.54,,,,0,,,,0,0.71,0.92,0.76,,,,,,,26.26,0.0,0.0,73.74,0.0
Precinct,67.78,66.67.78,357,37.86,,,,,1.65,,,,0,,,,0,0.68,0.57,0.16,,,,,,,26.05,0.0,0.0,73.95,0.0
Precinct,67.79,66.67.79,428,46.17,,,,,0.7,,,,1,,,,0,0.63,0.69,0.39,,,,,,,33.41,0.0,0.0,66.36,0.0
Precinct,67.91,66.67.91,228,35.96,,,,,2.15,,,,0,,,,0,0.37,0.33,0.25,,,,,,,20.18,0.0,0.0,79.82,0.0
Precinct,67.93,66.67.93,311,29.42,,,,,2.51,,,,0,,,,0,0.43,0.57,0.25,,,,,,,12.86,0.0,0.0,87.14,0.0
Precinct,67.94,66.67.94,543,37.87,,,,,2.16,,,,1,,,,0,0.67,1.05,0.44,,,,,,,17.86,0.0,0.0,81.95,0.0
Precinct,67.95,66.67.95,395,31.83,,,,,1.5,,,,1,,,,0,0.71,0.49,0.47,,,,,,,22.28,0.0,0.0,77.47,0.0
Precinct,67.96,66.67.96,258,50.79,,,,,1.9,,,,0,,,,0,0.42,0.42,0.21,,,,,,,13.18,0.0,0.0,86.82,0.0
Precinct,67.97,66.67.97,317,49.53,,,,,4.8,,,,0,,,,0,0.37,0.57,0.41,,,,,,,35.65,0.0,0.0,64.35,0.0
Precinct,67.99,66.67.99,450,40.83,,,,,3.64,,,,0,,,,0,0.65,0.67,0.62,,,,,,,30.22,0.0,0.0,69.78,0.0
Precinct,68.01,67.68.01,613,43.6,,,,,2.39,,,,0,,,,0,0.74,1.03,0.78,,,,,,,26.1,0.0,0.0,73.9,0.0
Precinct,68.02,67.68.02,471,39.22,,,,,2.89,,,,0,,,,0,0.65,0.73,0.62,,,,,,,32.06,0.0,0.0,67.94,0.0
Precinct,68.03,67.68.03,491,37.92,,,,,0.2,,,,0,,,,0,0.59,0.88,0.47,,,,,,,27.9,0.0,0.0,72.1,0.0
Precinct,68.04,67.68.04,258,53.09,,,,,0.77,,,,0,,,,0,0.48,0.36,0.2,,,,,,,36.82,0.0,0.0,63.18,0.0
Precinct,68.05,67.68.05,462,43.63,,,,,2.53,,,,0,,,,0,0.71,0.71,0.5,,,,,,,46.75,0.0,0.0,53.25,0.0
Precinct,68.06,67.68.06,337,28.04,,,,,3.44,,,,0,,,,0,0.58,0.56,0.23,,,,,,,31.75,0.0,0.0,68.25,0.0
Precinct,68.07,67.68.07,270,23.4,,,,,2.17,,,,0,,,,0,0.42,0.41,0.28,,,,,,,37.78,0.0,0.0,62.22,0.0
Precinct,68.08,67.68.08,275,22.88,,,,,1.43,,,,0,,,,0,0.52,0.35,0.27,,,,,,,41.82,0.0,0.0,58.18,0.0
Precinct,68.09,67.68.09,426,56.42,,,,,1.62,,,,0,,,,0,0.63,0.68,0.43,,,,,,,29.11,0.0,0.0,70.89,0.0
Precinct,68.10,67.68.10,497,34.02,,,,,3.31,,,,0,,,,0,0.84,0.69,0.58,,,,,,,27.36,0.0,0.0,72.64,0.0
Precinct,68.11,67.68.11,431,31.35,,,,,3.15,,,,0,,,,0,0.5,0.73,0.59,,,,,,,28.31,0.0,0.0,71.69,0.0
Precinct,68.12,67.68.12,340,58.12,,,,,2.3,,,,0,,,,0,0.57,0.55,0.26,,,,,,,29.41,0.0,0.0,70.59,0.0
Precinct,68.13,67.68.13,460,56.03,,,,,1.5,,,,0,,,,0,0.75,0.67,0.48,,,,,,,39.78,0.0,0.0,60.22,0.0
Precinct,68.14,67.68.14,318,45.95,,,,,1.85,,,,0,,,,0,0.37,0.56,0.38,,,,,,,33.33,0.0,0.0,66.67,0.0
Precinct,68.15,67.68.15,678,48.15,,,,,3.69,,,,0,,,,0,0.85,1.14,0.88,,,,,,,27.88,0.0,0.0,72.12,0.0
Precinct,68.16,67.68.16,718,55.66,,,,,2.18,,,,0,,,,0,1.06,1.13,0.77,,,,,,,27.3,0.0,0.0,72.7,0.0
Precinct,68.17,67.68.17,365,49.46,,,,,1.08,,,,0,,,,0,0.59,0.55,0.35,,,,,,,24.93,0.0,0.0,75.07,0.0
Precinct,68.18,67.68.18,372,26.4,,,,,3.13,,,,0,,,,0,0.47,0.64,0.44,,,,,,,28.23,0.0,0.0,71.77,0.0
Precinct,68.19,67.68.19,260,24.41,,,,,1.14,,,,0,,,,0,0.38,0.45,0.21,,,,,,,33.08,0.0,0.0,66.92,0.0
Precinct,68.20,67.68.20,351,49.58,,,,,1.68,,,,0,,,,0,0.6,0.52,0.31,,,,,,,23.65,0.0,0.0,76.35,0.0
Precinct,68.21,67.68.21,556,46.03,,,,,3.3,,,,0,,,,0,0.78,1.06,0.39,,,,,,,39.39,0.0,0.0,60.61,0.0
Precinct,68.22,67.68.22,171,30.87,,,,,2.84,,,,0,,,,0,0.43,0.21,0.07,,,,,,,25.73,0.0,0.0,74.27,0.0
Precinct,68.23,67.68.23,442,41.12,,,,,2.21,,,,0,,,,0,0.62,0.8,0.36,,,,,,,24.66,0.0,0.0,75.34,0.0
Precinct,68.24,67.68.24,593,44.42,,,,,2.47,,,,0,,,,0,0.82,1.05,0.54,,,,,,,32.21,0.0,0.0,67.79,0.0
Precinct,68.25,67.68.25,578,43.59,,,,,2.69,,,,0,,,,0,0.85,0.89,0.69,,,,,,,33.74,0.0,0.0,66.26,0.0
Precinct,68.26,67.68.26,285,22.98,,,,,1.38,,,,0,,,,0,0.47,0.49,0.17,,,,,,,40.35,0.0,0.0,59.65,0.0
Precinct,68.27,67.68.27,372,39.53,,,,,3.63,,,,0,,,,0,0.56,0.52,0.52,,,,,,,38.17,0.0,0.0,61.83,0.0
Precinct,68.28,67.68.28,551,54.72,,,,,1.61,,,,0,,,,0,0.76,0.98,0.47,,,,,,,32.67,0.0,0.0,67.33,0.0
Precinct,69.01,67.69.01,430,42.83,,,,,3.37,,,,0,,,,0,0.9,0.55,0.35,,,,,,,24.65,0.0,0.0,75.35,0.0
Precinct,69.02,67.69.02,535,44.11,,,,,3.6,,,,2,,,,0,0.96,0.8,0.47,,,,,,,28.22,0.0,0.0,71.4,0.0
Precinct,69.03,67.69.03,304,50.33,,,,,2.56,,,,0,,,,0,0.56,0.48,0.19,,,,,,,24.01,0.0,0.0,75.99,0.0
Precinct,69.04,67.69.04,526,51.57,,,,,2.41,,,,0,,,,0,0.8,0.83,0.54,,,,,,,30.61,0.0,0.0,69.39,0.0
Precinct,69.05,67.69.05,306,53.97,,,,,2.55,,,,0,,,,0,0.48,0.56,0.17,,,,,,,28.76,0.0,0.0,71.24,0.0
Precinct,69.06,67.69.06,456,44.06,,,,,2.56,,,,1,,,,0,0.52,0.88,0.43,,,,,,,36.84,0.0,0.0,62.94,0.0
Precinct,69.07,67.69.07,331,59.53,,,,,3.22,,,,0,,,,0,0.58,0.58,0.15,,,,,,,33.53,0.0,0.0,66.47,0.0
Precinct,69.08,67.69.08,489,49.64,,,,,2.2,,,,0,,,,0,0.65,0.91,0.38,,,,,,,39.06,0.0,0.0,60.94,0.0
Precinct,69.09,67.69.09,268,42.01,,,,,3.94,,,,0,,,,53,0.42,0.6,0.0,,,,,,,44.4,0.0,0.0,75.37,0.0
Precinct,69.10,67.69.10,513,38.8,,,,,1.91,,,,0,,,,0,0.86,0.79,0.44,,,,,,,39.38,0.0,0.0,60.62,0.0
Precinct,69.11,67.69.11,452,45.75,,,,,1.74,,,,0,,,,0,0.6,0.85,0.34,,,,,,,32.52,0.0,0.0,67.48,0.0
Precinct,69.12,67.69.12,329,63.51,,,,,0.3,,,,0,,,,0,0.5,0.49,0.35,,,,,,,30.09,0.0,0.0,69.91,0.0
Precinct,69.13,67.69.13,210,67.52,,,,,0.0,,,,0,,,,0,0.29,0.37,0.16,,,,,,,27.62,0.0,0.0,72.38,0.0
Precinct,69.14,67.69.14,531,46.05,,,,,1.67,,,,0,,,,0,0.85,0.83,0.48,,,,,,,34.65,0.0,0.0,65.35,0.0
Precinct,69.15,67.69.15,642,47.1,,,,,2.58,,,,0,,,,0,1.0,0.92,0.78,,,,,,,29.13,0.0,0.0,70.87,0.0
Precinct,69.16,67.69.16,302,55.11,,,,,2.58,,,,0,,,,0,0.6,0.45,0.18,,,,,,,27.48,0.0,0.0,72.52,0.0
Precinct,69.17,67.69.17,221,61.56,,,,,0.9,,,,0,,,,0,0.26,0.43,0.18,,,,,,,16.74,0.0,0.0,83.26,0.0
Precinct,69.18,67.69.18,322,50.71,,,,,1.53,,,,0,,,,0,0.63,0.45,0.23,,,,,,,22.05,0.0,0.0,77.95,0.0
Precinct,69.19,67.69.19,251,45.89,,,,,3.83,,,,0,,,,0,0.35,0.5,0.15,,,,,,,19.52,0.0,0.0,80.48,0.0
Precinct,69.20,67.69.20,213,51.57,,,,,2.74,,,,0,,,,0,0.48,0.29,0.09,,,,,,,34.27,0.0,0.0,65.73,0.0
Precinct,69.21,67.69.21,618,43.01,,,,,2.83,,,,0,,,,0,0.86,0.9,0.88,,,,,,,29.13,0.0,0.0,70.87,0.0
Precinct,69.22,67.69.22,380,48.72,,,,,1.81,,,,0,,,,0,0.46,0.76,0.28,,,,,,,35.26,0.0,0.0,64.74,0.0
Precinct,69.23,67.69.23,269,44.1,,,,,1.47,,,,0,,,,0,0.42,0.44,0.22,,,,,,,22.68,0.0,0.0,77.32,0.0
Precinct,69.24,67.69.24,604,44.74,,,,,4.43,,,,0,,,,0,1.06,1.0,0.43,,,,,,,42.22,0.0,0.0,57.78,0.0
Precinct,69.25,67.69.25,418,44.09,,,,,2.11,,,,0,,,,0,0.75,0.64,0.31,,,,,,,28.47,0.0,0.0,71.53,0.0
Precinct,69.26,67.69.26,243,56.64,,,,,1.62,,,,0,,,,0,0.42,0.41,0.13,,,,,,,30.45,0.0,0.0,69.55,0.0
Precinct,69.27,67.69.27,423,44.2,,,,,2.98,,,,0,,,,0,0.57,0.78,0.37,,,,,,,28.13,0.0,0.0,71.87,0.0
Precinct,79.04,68.79.04,347,23.77,,,,,3.34,,,,0,,,,0,0.43,0.7,0.26,,,,,,,37.46,0.0,0.0,62.54,0.0
Precinct,79.102,68.79.102,197,14.18,,,,,3.43,,,,0,,,,0,0.37,0.31,0.13,,,,,,,44.67,0.0,0.0,55.33,0.0
Precinct,79.33,68.79.33,400,25.82,,,,,4.08,,,,1,,,,0,0.49,0.79,0.34,,,,,,,29.0,0.0,0.0,70.75,0.0
Precinct,79.34,68.79.34,248,19.27,,,,,3.5,,,,0,,,,0,0.37,0.44,0.21,,,,,,,25.0,0.0,0.0,75.0,0.0
Precinct,79.36,68.79.36,355,25.04,,,,,1.93,,,,1,,,,0,0.5,0.56,0.41,,,,,,,33.52,0.0,0.0,66.2,0.0
Precinct,79.37,68.79.37,411,28.4,,,,,2.14,,,,2,,,,0,0.61,0.68,0.39,,,,,,,26.76,0.0,0.0,72.75,0.0
Precinct,79.38,68.79.38,491,31.21,,,,,1.41,,,,0,,,,0,0.54,0.83,0.66,,,,,,,24.44,0.0,0.0,75.56,0.0
Precinct,79.39,68.79.39,400,26.86,,,,,1.72,,,,0,,,,0,0.58,0.69,0.33,,,,,,,29.75,0.0,0.0,70.25,0.0
Precinct,79.40,68.79.40,504,33.44,,,,,1.95,,,,0,,,,0,0.8,0.75,0.54,,,,,,,34.13,0.0,0.0,65.87,0.0
Precinct,79.41,68.79.41,349,28.47,,,,,4.9,,,,0,,,,0,0.56,0.53,0.41,,,,,,,24.93,0.0,0.0,75.07,0.0
Precinct,79.42,68.79.42,454,31.14,,,,,1.73,,,,0,,,,0,0.6,0.87,0.31,,,,,,,35.02,0.0,0.0,64.98,0.0
Precinct,79.43,68.79.43,375,30.84,,,,,1.83,,,,0,,,,0,0.6,0.59,0.33,,,,,,,36.8,0.0,0.0,63.2,0.0
Precinct,79.45,68.79.45,429,29.94,,,,,2.72,,,,0,,,,0,0.66,0.76,0.31,,,,,,,29.37,0.0,0.0,70.63,0.0
Precinct,79.48,68.79.48,277,17.99,,,,,2.81,,,,0,,,,0,0.4,0.49,0.23,,,,,,,22.38,0.0,0.0,77.62,0.0
Precinct,79.50,68.79.50,408,26.2,,,,,2.63,,,,0,,,,0,0.54,0.58,0.63,,,,,,,31.86,0.0,0.0,68.14,0.0
Precinct,79.57,68.79.57,478,32.21,,,,,2.45,,,,1,,,,0,0.83,0.77,0.33,,,,,,,40.59,0.0,0.0,59.21,0.0
Precinct,79.59,68.79.59,413,28.88,,,,,3.5,,,,0,,,,0,0.49,0.87,0.27,,,,,,,40.68,0.0,0.0,59.32,0.0
