"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","Non-Parliamentary Opposition","Armed Veterans Patriots","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Self-governance to People","Reformers","Future Georgia","Georgian Party","Christian Democrats","Unity Hall","Way of Georgia","Labour Party","Party of People","Merab Kostava Society","Georgian Dream"
"Precinct","8","22-8","343","40.6880",\N,\N,\N,\N,"0.0000",\N,\N,\N,"3",\N,\N,\N,"0","0.5083","0.4533","0.4722",\N,\N,\N,\N,\N,\N,"0.0000","1.7493","3.2070","3.2070","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","90.9621"
"Precinct","9","22-9","376","32.5260",\N,\N,\N,\N,"2.5907",\N,\N,\N,"0",\N,\N,\N,"0","0.6333","0.5833","0.3278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.5319","7.4468","0.0000","0.0000","0.0000","0.0000","0.7979","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","91.2234"
"Precinct","10","22-10","428","30.4626",\N,\N,\N,\N,"7.3593",\N,\N,\N,"0",\N,\N,\N,"0","1.0000","0.5167","0.3722",\N,\N,\N,\N,\N,\N,"0.0000","0.9346","50.2336","37.1495","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11.6822"
"Precinct","11","22-11","438","29.1223",\N,\N,\N,\N,"7.0064",\N,\N,\N,"3",\N,\N,\N,"0","0.8125","0.6300","0.4833",\N,\N,\N,\N,\N,\N,"0.4566","0.4566","23.9726","54.1096","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.3196"
"Precinct","12","22-12","320","26.8908",\N,\N,\N,\N,"12.5683",\N,\N,\N,"0",\N,\N,\N,"0","0.6125","0.5467","0.3056",\N,\N,\N,\N,\N,\N,"0.3125","0.3125","38.4375","35.9375","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25.0000"
"Precinct","13","22-13","482","28.8278",\N,\N,\N,\N,"18.0272",\N,\N,\N,"0",\N,\N,\N,"0","1.0958","0.7100","0.6222",\N,\N,\N,\N,\N,\N,"0.0000","0.8299","55.8091","23.2365","0.0000","0.0000","0.0000","0.0000","1.4523","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18.6722"
"Precinct","14","22-14","324","23.6324",\N,\N,\N,\N,"7.6923",\N,\N,\N,"0",\N,\N,\N,"0","0.6917","0.4467","0.2833",\N,\N,\N,\N,\N,\N,"0.3086","0.3086","65.4321","18.8272","0.0000","0.0000","0.0000","0.0000","0.9259","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14.1975"
"Precinct","15","22-15","288","20.7792",\N,\N,\N,\N,"18.4136",\N,\N,\N,"0",\N,\N,\N,"0","0.8750","0.3200","0.2611",\N,\N,\N,\N,\N,\N,"0.0000","0.3472","59.3750","23.2639","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.0139"
"Precinct","16","22-16","269","52.0309",\N,\N,\N,\N,"10.3333",\N,\N,\N,"0",\N,\N,\N,"0","0.6542","0.3400","0.2278",\N,\N,\N,\N,\N,\N,"0.3717","32.3420","0.3717","0.3717","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.5428"
"Precinct","17","22-17","106","52.4752",\N,\N,\N,\N,"4.5045",\N,\N,\N,"0",\N,\N,\N,"0","0.3333","0.0800","0.0389",\N,\N,\N,\N,\N,\N,"0.0000","14.1509","0.0000","0.9434","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","84.9057"
"Precinct","18","22-18","776","50.5208",\N,\N,\N,\N,"1.8963",\N,\N,\N,"5",\N,\N,\N,"0","1.5958","1.0067","0.5889",\N,\N,\N,\N,\N,\N,"0.1289","0.1289","1.1598","35.6959","0.0000","0.0000","0.0000","0.0000","0.1289","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.1134"
"Precinct","19","22-19","301","42.7557",\N,\N,\N,\N,"4.1401",\N,\N,\N,"0",\N,\N,\N,"0","0.4375","0.5700","0.2111",\N,\N,\N,\N,\N,\N,"0.3322","0.3322","8.9701","36.2126","0.0000","0.0000","0.0000","0.0000","0.3322","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","53.8206"
"Precinct","20","22-20","122","47.6563",\N,\N,\N,\N,"6.8702",\N,\N,\N,"0",\N,\N,\N,"0","0.2583","0.1867","0.0722",\N,\N,\N,\N,\N,\N,"0.8197","0.8197","16.3934","31.9672","0.0000","0.0000","0.0000","0.0000","1.6393","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.3607"
"Precinct","21","22-21","653","49.2830",\N,\N,\N,\N,"5.3623",\N,\N,\N,"0",\N,\N,\N,"0","0.9500","0.8267","1.1889",\N,\N,\N,\N,\N,\N,"0.0000","2.4502","11.1792","6.5850","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","79.7856"
"Precinct","22","22-22","298","26.5361",\N,\N,\N,\N,"5.9937",\N,\N,\N,"2",\N,\N,\N,"0","0.7083","0.2667","0.3722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","7.7181","42.2819","0.0000","0.0000","0.0000","0.0000","0.6711","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.6577"
"Precinct","23","22-23","314","25.6327",\N,\N,\N,\N,"6.5476",\N,\N,\N,"0",\N,\N,\N,"0","0.4583","0.4667","0.4778",\N,\N,\N,\N,\N,\N,"0.3185","0.0000","9.5541","32.1656","0.0000","0.0000","0.0000","0.0000","0.3185","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.6433"
"Precinct","24","22-24","369","50.6173",\N,\N,\N,\N,"1.8617",\N,\N,\N,"0",\N,\N,\N,"0","0.7917","0.3733","0.4111",\N,\N,\N,\N,\N,\N,"0.0000","0.5420","0.0000","44.7154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.7425"
"Precinct","25","22-25","0","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,"0","0.0000","0.0000","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Precinct","26","22-26","547","35.6584",\N,\N,\N,\N,"4.0351",\N,\N,\N,"2",\N,\N,\N,"0","0.8750","0.7267","0.7889",\N,\N,\N,\N,\N,\N,"0.1828","8.5923","1.2797","8.4095","0.0000","0.0000","0.0000","0.0000","3.8391","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","77.3309"
"Precinct","27","22-27","469","41.9875",\N,\N,\N,\N,"2.4948",\N,\N,\N,"1",\N,\N,\N,"0","0.0000","1.1233","0.8000",\N,\N,\N,\N,\N,\N,"0.0000","15.5650","10.6610","3.8380","0.0000","0.0000","0.0000","0.0000","0.8529","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","68.8699"
"Precinct","28","22-28","116","32.8612",\N,\N,\N,\N,"4.9180",\N,\N,\N,"7",\N,\N,\N,"0","0.2833","0.1100","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","25.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","68.9655"
"Precinct","29","22-29","553","31.5100",\N,\N,\N,\N,"2.1239",\N,\N,\N,"0",\N,\N,\N,"0","1.0750","0.5733","0.7500",\N,\N,\N,\N,\N,\N,"1.6275","0.0000","0.7233","45.9313","0.0000","0.0000","0.0000","0.0000","0.3617","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.3562"
"Precinct","30","22-30","459","27.7174",\N,\N,\N,\N,"4.7718",\N,\N,\N,"0",\N,\N,\N,"0","0.7917","0.5333","0.7333",\N,\N,\N,\N,\N,\N,"0.4357","0.0000","1.7429","54.4662","0.0000","0.0000","0.0000","0.0000","0.4357","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.9194"
"Precinct","31","22-31","0","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,"0","0.0000","0.0000","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Precinct","32","22-32","567","33.9115",\N,\N,\N,\N,"4.3845",\N,\N,\N,"0",\N,\N,\N,"0","1.2500","0.5900","0.6444",\N,\N,\N,\N,\N,\N,"0.1764","0.1764","0.1764","70.3704","0.0000","0.0000","0.0000","0.0000","0.1764","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","28.9242"
"Precinct","33","22-33","177","35.9026",\N,\N,\N,\N,"2.2099",\N,\N,\N,"13",\N,\N,\N,"0","0.2458","0.1933","0.3556",\N,\N,\N,\N,\N,\N,"2.2599","0.5650","1.6949","12.9944","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75.1412"
"Precinct","34","22-34","241","23.6506",\N,\N,\N,\N,"0.0000",\N,\N,\N,"11",\N,\N,\N,"0","0.4375","0.3833","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","4.5643","4.9793","26.5560","0.0000","0.0000","0.0000","0.0000","1.2448","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.0913"
"Precinct","35","22-35","195","16.3591",\N,\N,\N,\N,"11.7647",\N,\N,\N,"1",\N,\N,\N,"0","0.4208","0.2933","0.1778",\N,\N,\N,\N,\N,\N,"2.0513","8.2051","7.1795","22.0513","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.0000"
"Precinct","36","22-36","444","36.3636",\N,\N,\N,\N,"11.2000",\N,\N,\N,"0",\N,\N,\N,"0","0.6875","0.8333","0.4722",\N,\N,\N,\N,\N,\N,"1.5766","9.6847","0.6757","23.1982","0.0000","0.0000","0.0000","0.0000","0.4505","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.4144"
"Precinct","37","22-37","277","18.9856",\N,\N,\N,\N,"7.3579",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.4233","0.1778",\N,\N,\N,\N,\N,\N,"0.7220","6.4982","14.4404","44.4043","0.0000","0.0000","0.0000","0.0000","0.3610","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.5740"
"Precinct","38","22-38","447","41.0468",\N,\N,\N,\N,"2.8261",\N,\N,\N,"11",\N,\N,\N,"0","0.5000","0.7667","0.6111",\N,\N,\N,\N,\N,\N,"0.2237","0.0000","8.0537","19.6868","0.0000","0.0000","0.0000","0.0000","0.2237","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.3512"
"Precinct","39","22-39","0","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,"0","0.0000","0.0000","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Precinct","40","22-40","491","37.6534",\N,\N,\N,\N,"7.3585",\N,\N,\N,"0",\N,\N,\N,"0","1.0625","0.5500","0.6111",\N,\N,\N,\N,\N,\N,"0.6110","0.2037","7.1283","25.4582","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.5988"
"Precinct","41","22-41","520","34.8993",\N,\N,\N,\N,"4.0590",\N,\N,\N,"5",\N,\N,\N,"0","1.2833","0.6767","0.1722",\N,\N,\N,\N,\N,\N,"0.1923","0.1923","17.5000","13.2692","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","67.8846"
"Precinct","42","22-42","407","32.3272",\N,\N,\N,\N,"4.0094",\N,\N,\N,"0",\N,\N,\N,"0","0.6875","0.7500","0.1889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","21.8673","27.2727","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.8600"
"Precinct","43","22-43","289","23.6885",\N,\N,\N,\N,"16.7147",\N,\N,\N,"0",\N,\N,\N,"0","0.6375","0.3367","0.5167",\N,\N,\N,\N,\N,\N,"1.0381","15.9170","3.1142","37.3702","0.0000","0.0000","0.0000","0.0000","0.3460","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.2145"
"Precinct","44","22-44","311","22.2461",\N,\N,\N,\N,"4.6012",\N,\N,\N,"0",\N,\N,\N,"0","0.7542","0.3900","0.1556",\N,\N,\N,\N,\N,\N,"0.0000","7.0740","11.2540","19.9357","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.7363"
"Precinct","45","22-45","138","40.1163",\N,\N,\N,\N,"4.8276",\N,\N,\N,"0",\N,\N,\N,"0","0.3792","0.1133","0.1111",\N,\N,\N,\N,\N,\N,"0.7246","2.1739","7.9710","36.9565","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.1739"
"Precinct","46","22-46","243","25.9062",\N,\N,\N,\N,"8.9888",\N,\N,\N,"0",\N,\N,\N,"0","0.5417","0.2367","0.3667",\N,\N,\N,\N,\N,\N,"0.4115","2.4691","16.4609","25.1029","0.0000","0.0000","0.0000","0.0000","0.8230","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.7325"
"Precinct","47","22-47","287","27.8101",\N,\N,\N,\N,"12.7660",\N,\N,\N,"0",\N,\N,\N,"0","0.7042","0.3067","0.3778",\N,\N,\N,\N,\N,\N,"1.0453","9.4077","2.0906","43.2056","0.0000","0.0000","0.0000","0.0000","0.6969","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43.5540"
"Precinct","48","22-48","666","39.6429",\N,\N,\N,\N,"10.8434",\N,\N,\N,"0",\N,\N,\N,"0","1.2917","1.0133","0.7389",\N,\N,\N,\N,\N,\N,"0.4505","0.4505","29.8799","21.3213","0.0000","0.0000","0.0000","0.0000","0.9009","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","46.9970"
"Precinct","49","22-49","541","33.6025",\N,\N,\N,\N,"15.3365",\N,\N,\N,"0",\N,\N,\N,"0","1.0458","0.9133","0.6333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","19.9630","24.7689","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.2680"
"Precinct","50","22-50","545","38.7624",\N,\N,\N,\N,"12.6603",\N,\N,\N,"7",\N,\N,\N,"0","1.0542","0.8067","0.7167",\N,\N,\N,\N,\N,\N,"2.3853","0.1835","28.8073","17.2477","0.0000","0.0000","0.0000","0.0000","1.1009","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.9908"
"Precinct","51","22-51","308","30.9548",\N,\N,\N,\N,"7.2289",\N,\N,\N,"0",\N,\N,\N,"0","0.8208","0.2733","0.2944",\N,\N,\N,\N,\N,\N,"0.3247","0.0000","1.6234","21.1039","0.0000","0.0000","0.0000","0.0000","0.3247","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","76.6234"
"Precinct","52","22-52","348","28.6656",\N,\N,\N,\N,"6.4516",\N,\N,\N,"6",\N,\N,\N,"0","0.8333","0.3333","0.4000",\N,\N,\N,\N,\N,\N,"1.1494","0.5747","40.5172","21.8391","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","34.1954"
"Precinct","53","22-53","521","28.8164",\N,\N,\N,\N,"5.9567",\N,\N,\N,"20",\N,\N,\N,"0","0.8167","0.8000","0.6556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.0307","17.0825","0.0000","0.0000","0.0000","0.0000","0.1919","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","74.8560"
"Precinct","54","22-54","339","39.8355",\N,\N,\N,\N,"3.6932",\N,\N,\N,"0",\N,\N,\N,"0","0.5667","0.5133","0.3444",\N,\N,\N,\N,\N,\N,"0.2950","0.5900","17.1091","8.8496","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.1563"
"Precinct","55","22-55","375","24.3033",\N,\N,\N,\N,"6.0150",\N,\N,\N,"0",\N,\N,\N,"0","0.5792","0.5833","0.4722",\N,\N,\N,\N,\N,\N,"0.5333","4.8000","5.3333","19.4667","0.0000","0.0000","0.0000","0.0000","0.2667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.6000"
"Precinct","56","22-56","282","21.6923",\N,\N,\N,\N,"4.0816",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.4500","0.1056",\N,\N,\N,\N,\N,\N,"1.4184","0.3546","4.9645","58.1560","0.0000","0.0000","0.0000","0.0000","0.3546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","34.7518"
"Precinct","57","22-57","0","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,"0","0.0000","0.0000","0.0000",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Precinct","58","22-58","376","27.3455",\N,\N,\N,\N,"3.0928",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.5233","0.4500",\N,\N,\N,\N,\N,\N,"0.2660","0.2660","8.5106","25.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.9574"
"Precinct","59","22-59","433","37.2633",\N,\N,\N,\N,"3.1320",\N,\N,\N,"3",\N,\N,\N,"0","0.6833","0.6533","0.4833",\N,\N,\N,\N,\N,\N,"0.0000","1.3857","20.3233","27.0208","0.0000","0.0000","0.0000","0.0000","0.4619","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.1155"
"Precinct","60","22-60","290","68.3962",\N,\N,\N,\N,"0.6849",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.5000","0.1222",\N,\N,\N,\N,\N,\N,"0.0000","1.7241","0.0000","2.0690","0.0000","0.0000","0.0000","0.0000","2.0690","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","94.1379"
"Precinct","61","22-61","361","56.9401",\N,\N,\N,\N,"4.4974",\N,\N,\N,"0",\N,\N,\N,"0","0.6583","0.5167","0.3611",\N,\N,\N,\N,\N,\N,"0.2770","0.0000","1.3850","47.0914","0.0000","0.0000","0.0000","0.0000","0.8310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.4155"
"Precinct","62","22-62","239","45.0094",\N,\N,\N,\N,"5.9055",\N,\N,\N,"0",\N,\N,\N,"0","0.5208","0.3333","0.1611",\N,\N,\N,\N,\N,\N,"0.4184","0.0000","0.8368","56.0669","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.6778"
"Precinct","63","22-63","146","78.4946",\N,\N,\N,\N,"4.5752",\N,\N,\N,"0",\N,\N,\N,"0","0.2292","0.2667","0.1000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.3699","11.6438","0.0000","0.0000","0.0000","0.0000","0.6849","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","86.3014"
"Precinct","64","22-64","171","20.2367",\N,\N,\N,\N,"2.8409",\N,\N,\N,"0",\N,\N,\N,"0","0.2667","0.1800","0.3222",\N,\N,\N,\N,\N,\N,"2.9240","0.0000","7.0175","16.9591","0.0000","0.0000","0.0000","0.0000","4.0936","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.0058"
"Precinct","65","22-65","555","35.0379",\N,\N,\N,\N,"4.9658",\N,\N,\N,"0",\N,\N,\N,"0","0.8417","0.8167","0.7611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.4414","65.7658","0.0000","0.0000","0.0000","0.0000","0.3604","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32.4324"
"Precinct","66","22-66","248","18.1952",\N,\N,\N,\N,"4.9808",\N,\N,\N,"0",\N,\N,\N,"0","0.1375","0.6233","0.2278",\N,\N,\N,\N,\N,\N,"4.0323","2.8226","6.0484","39.1129","0.0000","0.0000","0.0000","0.0000","0.4032","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","47.5806"
"Precinct","67","22-67","242","19.8523",\N,\N,\N,\N,"7.9848",\N,\N,\N,"0",\N,\N,\N,"0","0.3292","0.3767","0.3944",\N,\N,\N,\N,\N,\N,"0.4132","3.3058","3.3058","64.4628","0.0000","0.0000","0.0000","0.0000","0.8264","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.6860"
"Precinct","68","22-68","303","31.3990",\N,\N,\N,\N,"5.3125",\N,\N,\N,"3",\N,\N,\N,"0","0.5833","0.3600","0.4000",\N,\N,\N,\N,\N,\N,"0.3300","1.6502","1.6502","86.4686","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.9109"
"Precinct","69","22-69","356","26.2537",\N,\N,\N,\N,"4.0431",\N,\N,\N,"2",\N,\N,\N,"0","0.4333","0.4633","0.7111",\N,\N,\N,\N,\N,\N,"0.2809","0.2809","1.4045","78.0899","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.3820"
"Precinct","71","22-71","345","31.3351",\N,\N,\N,\N,"4.6961",\N,\N,\N,"0",\N,\N,\N,"0","0.5500","0.5633","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","0.8696","4.0580","4.0580","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","91.0145"
"Precinct","72","22-72","352","28.6879",\N,\N,\N,\N,"9.2784",\N,\N,\N,"0",\N,\N,\N,"0","0.7125","0.4100","0.5222",\N,\N,\N,\N,\N,\N,"0.0000","0.2841","73.8636","9.6591","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.1932"
"Precinct","73","22-73","239","28.2840",\N,\N,\N,\N,"5.5336",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.2467","0.2167",\N,\N,\N,\N,\N,\N,"0.0000","0.8368","39.7490","35.9833","0.0000","0.0000","0.0000","0.0000","0.8368","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22.5941"
"Precinct","74","22-74","254","45.1957",\N,\N,\N,\N,"0.0000",\N,\N,\N,"10",\N,\N,\N,"0","0.3917","0.4033","0.2167",\N,\N,\N,\N,\N,\N,"0.3937","1.1811","22.8346","38.1890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.4646"
"Precinct","75","22-75","286","56.2992",\N,\N,\N,\N,"2.3891",\N,\N,\N,"4",\N,\N,\N,"0","0.5875","0.3400","0.2778",\N,\N,\N,\N,\N,\N,"0.0000","1.0490","1.7483","26.2238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.5804"
"Precinct","76","22-76","363","30.9991",\N,\N,\N,\N,"4.7244",\N,\N,\N,"0",\N,\N,\N,"0","0.7250","0.4900","0.3333",\N,\N,\N,\N,\N,\N,"0.8264","0.5510","32.5069","41.3223","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.7934"
"Precinct","77","22-77","258","24.8077",\N,\N,\N,\N,"0.7692",\N,\N,\N,"0",\N,\N,\N,"0","0.4125","0.3600","0.2944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.4651","34.4961","0.0000","0.0000","0.0000","0.0000","0.3876","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.6512"
"Precinct","78","22-78","504","40.0318",\N,\N,\N,\N,"6.4935",\N,\N,\N,"4",\N,\N,\N,"0","0.9500","0.9400","0.1611",\N,\N,\N,\N,\N,\N,"0.3968","4.1667","2.5794","45.0397","0.0000","0.0000","0.0000","0.0000","6.5476","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.4762"
"Precinct","79","22-79","538","32.3512",\N,\N,\N,\N,"5.6140",\N,\N,\N,"6",\N,\N,\N,"0","0.8333","0.7633","0.7833",\N,\N,\N,\N,\N,\N,"0.7435","0.1859","0.7435","56.8773","0.0000","0.0000","0.0000","0.0000","0.3717","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39.9628"
"Precinct","80","22-80","479","61.7268",\N,\N,\N,\N,"2.6423",\N,\N,\N,"0",\N,\N,\N,"0","0.3250","1.1767","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","0.6263","30.6889","7.9332","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.7516"
"Precinct","81","22-81","524","50.6280",\N,\N,\N,\N,"0.7576",\N,\N,\N,"0",\N,\N,\N,"0","0.7083","0.6333","0.9333",\N,\N,\N,\N,\N,\N,"0.0000","0.1908","11.4504","15.2672","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.0916"
"Precinct","82","22-82","288","23.9401",\N,\N,\N,\N,"14.2857",\N,\N,\N,"4",\N,\N,\N,"0","0.6458","0.2633","0.5667",\N,\N,\N,\N,\N,\N,"1.0417","4.5139","7.2917","36.1111","0.0000","0.0000","0.0000","0.0000","1.0417","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.6111"
"Precinct","83","22-83","660","41.2758",\N,\N,\N,\N,"10.9312",\N,\N,\N,"20",\N,\N,\N,"0","1.5042","-1.2033","4.1167",\N,\N,\N,\N,\N,\N,"3.1818","0.3030","23.9394","20.6061","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.9394"
