shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Free Georgia,National Democratic Party of Georgia,United National Movement,Movement for Fair Georgia,Christian-Democratic Movement,Public Movement,Freedom Party,Georgian Group,New Rights,People's Party,Merab Kostava Society,Future Georgia,Labour Council of Georgia,Labour,Sportsman's Union,Georgian Dream
Tbilisi Precinct,78,6-78,820,68.3333,\N,\N,\N,\N,1.9139,\N,\N,\N,1,\N,\N,\N,0,1.725,1.1133,0.4889,\N,\N,\N,\N,\N,\N,0.2439,0,22.0732,0,2.561,0,0,0,0,0,0,0,0,1.0976,0,73.9024
Tbilisi Precinct,79,6-79,775,70.2629,\N,\N,\N,\N,2.8822,\N,\N,\N,0,\N,\N,\N,0,1.5875,1.1033,0.4778,\N,\N,\N,\N,\N,\N,0.129,0,28.9032,0,1.6774,0,0,0,0,0,0,0,0,1.2903,0,68
Tbilisi Precinct,80,6-80,672,67.0659,\N,\N,\N,\N,3.5868,\N,\N,\N,3,\N,\N,\N,0,1.3333,0.9333,0.5389,\N,\N,\N,\N,\N,\N,0.1488,0,42.1131,0,2.381,0,0,0,0,0,0,0,0,1.7857,0,53.125
Tbilisi Precinct,81,6-81,548,60.7539,\N,\N,\N,\N,2.4911,\N,\N,\N,0,\N,\N,\N,0,1.1792,0.7533,0.2944,\N,\N,\N,\N,\N,\N,0,0,29.3796,0,2.0073,0,0,0,0,0,0,0,0,0.7299,0,67.8832
Tbilisi Precinct,82,6-82,823,47.8767,\N,\N,\N,\N,3.7427,\N,\N,\N,0,\N,\N,\N,0,1.4167,1.3567,0.6,\N,\N,\N,\N,\N,\N,0.6075,0,23.2078,0,6.0753,0,0,0,0,0,0,0,0,1.5796,0,68.5298
Tbilisi Precinct,83,6-83,1835,109.0963,\N,\N,\N,\N,3.3193,\N,\N,\N,8,\N,\N,\N,0,1.4375,1.2033,6.6222,\N,\N,\N,\N,\N,\N,0.109,0,58.6921,0,2.7793,0,0,0,0,0,0,0,0,0.545,0,37.4387
Tbilisi Precinct,84,6-84,1557,144.0333,\N,\N,\N,\N,0.9542,\N,\N,\N,15,\N,\N,\N,0,1.0125,0.83,6,\N,\N,\N,\N,\N,\N,0.1285,0,72.8324,0,1.3487,0,0,0,0,0,0,0,0,0.5138,0,24.2132
Tbilisi Precinct,85,6-85,728,49.156,\N,\N,\N,\N,3.4483,\N,\N,\N,5,\N,\N,\N,0,1.5792,0.9567,0.4889,\N,\N,\N,\N,\N,\N,0.1374,0,26.0989,0,4.2582,0,0,0,0,0,0,0,0,1.0989,0,67.7198
Tbilisi Precinct,86,6-86,757,49.5095,\N,\N,\N,\N,3.934,\N,\N,\N,5,\N,\N,\N,0,1.525,1.1533,0.4222,\N,\N,\N,\N,\N,\N,0,0,28.0053,0,4.0951,0,0,0,0,0,0,0,0,0.9247,0,66.3144
Tbilisi Precinct,87,6-87,634,41.8482,\N,\N,\N,\N,2.7607,\N,\N,\N,0,\N,\N,\N,0,1.2417,0.9867,0.3222,\N,\N,\N,\N,\N,\N,0,0,29.9685,0,3.9432,0,0,0,0,0,0,0,0,1.4196,0,64.6688
Tbilisi Precinct,88,6-88,845,54.1667,\N,\N,\N,\N,3.2073,\N,\N,\N,6,\N,\N,\N,0,1.525,1.3367,0.5889,\N,\N,\N,\N,\N,\N,0.1183,0,28.284,0,3.787,0,0,0,0,0,0,0,0,1.6568,0,65.4438
Tbilisi Precinct,89,6-89,662,45.6237,\N,\N,\N,\N,3.7791,\N,\N,\N,3,\N,\N,\N,0,1.0625,1.1533,0.4833,\N,\N,\N,\N,\N,\N,0.1511,0,28.5498,0,3.9275,0,0,0,0,0,0,0,0,1.0574,0,65.861
Tbilisi Precinct,90,6-90,718,48.3176,\N,\N,\N,\N,3.7534,\N,\N,\N,1,\N,\N,\N,0,1.35,1.12,0.4778,\N,\N,\N,\N,\N,\N,0.2786,0,28.8301,0,4.039,0,0,0,0,0,0,0,0,0.9749,0,65.7382
Tbilisi Precinct,91,6-91,888,58.6913,\N,\N,\N,\N,2.5247,\N,\N,\N,3,\N,\N,\N,0,1.5333,1.46,0.5833,\N,\N,\N,\N,\N,\N,0.7883,0,27.8153,0,3.8288,0,0,0,0,0,0,0,0,1.8018,0,65.4279
Tbilisi Precinct,92,6-92,582,52.0107,\N,\N,\N,\N,3.6424,\N,\N,\N,0,\N,\N,\N,0,1.1042,0.8633,0.4444,\N,\N,\N,\N,\N,\N,0.3436,0,24.5704,0,2.5773,0,0,0,0,0,0,0,0,0.8591,0,71.6495
Tbilisi Precinct,93,6-93,583,52.381,\N,\N,\N,\N,3.9539,\N,\N,\N,0,\N,\N,\N,0,1.0875,0.9267,0.3778,\N,\N,\N,\N,\N,\N,0,0,20.2401,0,3.4305,0,0,0,0,0,0,0,0,1.0292,0,75.3002
Tbilisi Precinct,94,6-94,521,56.2028,\N,\N,\N,\N,4.0516,\N,\N,\N,0,\N,\N,\N,0,1.1542,0.69,0.3278,\N,\N,\N,\N,\N,\N,0.3839,0,22.4568,0,3.8388,0,0,0,0,0,0,0,0,0.7678,0,72.5528
Tbilisi Precinct,95,6-95,733,55.7414,\N,\N,\N,\N,2.3968,\N,\N,\N,14,\N,\N,\N,0,1.2917,1.1267,0.5722,\N,\N,\N,\N,\N,\N,0.5457,0,28.513,0,3.9563,0,0,0,0,0,0,0,0,0.5457,0,64.5293
Tbilisi Precinct,96,6-96,801,58.6384,\N,\N,\N,\N,2.7913,\N,\N,\N,0,\N,\N,\N,0,1.3833,1.27,0.6167,\N,\N,\N,\N,\N,\N,0.1248,0,24.3446,0,3.4956,0,0,0,0,0,0,0,0,0.8739,0,71.161
Tbilisi Precinct,97,6-97,770,53.9972,\N,\N,\N,\N,4.9383,\N,\N,\N,3,\N,\N,\N,0,1.4792,1.1867,0.55,\N,\N,\N,\N,\N,\N,0.2597,0,21.2987,0,4.5455,0,0,0,0,0,0,0,0,0.7792,0,72.7273
Tbilisi Precinct,98,6-98,897,58.1712,\N,\N,\N,\N,2.9221,\N,\N,\N,2,\N,\N,\N,0,1.9083,1.2567,0.4944,\N,\N,\N,\N,\N,\N,0.223,0,24.6377,0,5.7971,0,0,0,0,0,0,0,0,1.4493,0,67.67
Tbilisi Precinct,99,6-99,858,56.5963,\N,\N,\N,\N,3.8117,\N,\N,\N,3,\N,\N,\N,0,1.5292,1.4367,0.5222,\N,\N,\N,\N,\N,\N,0.2331,0,21.9114,0,3.4965,0,0,0,0,0,0,0,0,1.7483,0,72.2611
Tbilisi Precinct,100,6-100,864,54.7182,\N,\N,\N,\N,3.3557,\N,\N,\N,5,\N,\N,\N,0,1.45,1.3333,0.8111,\N,\N,\N,\N,\N,\N,0.463,0,19.5602,0,5.6713,0,0,0,0,0,0,0,0,1.0417,0,72.6852
Tbilisi Precinct,101,6-101,750,51.5818,\N,\N,\N,\N,2.4707,\N,\N,\N,3,\N,\N,\N,0,1.4958,1.0467,0.5333,\N,\N,\N,\N,\N,\N,0.2667,0,21.7333,0,2.8,0,0,0,0,0,0,0,0,1.0667,0,73.7333
Tbilisi Precinct,102,6-102,1226,115.0094,\N,\N,\N,\N,3.9185,\N,\N,\N,15,\N,\N,\N,0,1.2083,0.75,4.2278,\N,\N,\N,\N,\N,\N,0.4894,0,33.0343,0,4.7308,0,0,0,0,0,0,0,0,1.6313,0,58.8907
Tbilisi Precinct,103,6-103,613,56.7593,\N,\N,\N,\N,3.0063,\N,\N,\N,3,\N,\N,\N,0,1.2708,0.8467,0.4056,\N,\N,\N,\N,\N,\N,0.1631,0,23.0016,0,5.3834,0,0,0,0,0,0,0,0,1.9576,0,69.0049
Tbilisi Precinct,104,6-104,1123,115.4162,\N,\N,\N,\N,3.1897,\N,\N,\N,12,\N,\N,\N,0,2.5,1.6267,0.4,\N,\N,\N,\N,\N,\N,0.2671,0,32.8584,0,4.9866,0,0,0,0,0,0,0,0,1.3357,0,59.4835
Tbilisi Precinct,105,6-105,614,49.2382,\N,\N,\N,\N,2.8481,\N,\N,\N,2,\N,\N,\N,0,1.15,0.9067,0.4667,\N,\N,\N,\N,\N,\N,0.3257,0,24.1042,0,5.5375,0,0,0,0,0,0,0,0,0.8143,0,68.8925
Tbilisi Precinct,106,6-106,673,54.0128,\N,\N,\N,\N,2.7457,\N,\N,\N,3,\N,\N,\N,0,1.25,1.0467,0.4333,\N,\N,\N,\N,\N,\N,0.1486,0,25.7058,0,4.3091,0,0,0,0,0,0,0,0,1.1887,0,68.2021
Tbilisi Precinct,107,6-107,714,56.4873,\N,\N,\N,\N,3.1208,\N,\N,\N,4,\N,\N,\N,0,1.3208,1.1233,0.4611,\N,\N,\N,\N,\N,\N,0.8403,0,20.4482,0,3.3613,0,0,0,0,0,0,0,0,1.5406,0,73.2493
Tbilisi Precinct,108,6-108,625,51.7384,\N,\N,\N,\N,2.9503,\N,\N,\N,4,\N,\N,\N,0,1.0917,1.0067,0.4444,\N,\N,\N,\N,\N,\N,0.48,0,29.44,0,4.64,0,0,0,0,0,0,0,0,0.48,0,64.32
Tbilisi Precinct,109,6-109,1050,106.9246,\N,\N,\N,\N,3.0471,\N,\N,\N,41,\N,\N,\N,0,0.9583,0.82,3.3722,\N,\N,\N,\N,\N,\N,0.2857,0,45.619,0,3.8095,0,0,0,0,0,0,0,0,0.8571,0,45.5238
Tbilisi Precinct,110,6-110,593,59.2408,\N,\N,\N,\N,3.2626,\N,\N,\N,0,\N,\N,\N,0,1.125,0.9167,0.3778,\N,\N,\N,\N,\N,\N,1.1804,0,23.4401,0,4.8904,0,0,0,0,0,0,0,0,1.5177,0,68.9713
Tbilisi Precinct,111,6-111,695,49.0127,\N,\N,\N,\N,2.6611,\N,\N,\N,0,\N,\N,\N,0,1.2208,1.14,0.4389,\N,\N,\N,\N,\N,\N,0.1439,0,28.3453,0,4.7482,0,0,0,0,0,0,0,0,0.2878,0,66.4748
Tbilisi Precinct,112,6-112,878,54.7382,\N,\N,\N,\N,2.4444,\N,\N,\N,3,\N,\N,\N,0,1.325,1.4867,0.7556,\N,\N,\N,\N,\N,\N,0.5695,0,27.9043,0,3.4169,0,0,0,0,0,0,0,0,0.6834,0,67.0843
Tbilisi Precinct,113,6-113,392,43.459,\N,\N,\N,\N,3.4483,\N,\N,\N,4,\N,\N,\N,0,0.8083,0.5567,0.25,\N,\N,\N,\N,\N,\N,0.5102,0,28.8265,0,1.5306,0,0,0,0,0,0,0,0,1.7857,0,66.3265
Tbilisi Precinct,114,6-114,212,16,\N,\N,\N,\N,4.0724,\N,\N,\N,4,\N,\N,\N,0,0.3667,0.34,0.1722,\N,\N,\N,\N,\N,\N,0.9434,0,13.2075,0,1.8868,0,0,0,0,0,0,0,0,0,0,82.0755
Tbilisi Precinct,115,6-115,173,12.8148,\N,\N,\N,\N,3.352,\N,\N,\N,0,\N,\N,\N,0,0.2583,0.2933,0.1611,\N,\N,\N,\N,\N,\N,0.578,0,12.7168,0,5.7803,0,0,0,0,0,0,0,0,0.578,0,80.3468
Tbilisi Precinct,116,6-116,154,11.4669,\N,\N,\N,\N,1.9108,\N,\N,\N,2,\N,\N,\N,0,0.225,0.27,0.1222,\N,\N,\N,\N,\N,\N,0.6494,0,19.4805,0,2.5974,0,0,0,0,0,0,0,0,1.2987,0,74.6753
Tbilisi Precinct,117,6-117,468,73.7008,\N,\N,\N,\N,1.6807,\N,\N,\N,0,\N,\N,\N,0,0.8417,0.7333,0.3,\N,\N,\N,\N,\N,\N,0.8547,0,24.359,0,3.4188,0,0,0,0,0,0,0,0,1.0684,0,70.2991
Tbilisi Precinct,118,6-118,166,12.6524,\N,\N,\N,\N,4.5977,\N,\N,\N,0,\N,\N,\N,0,0.2792,0.26,0.1611,\N,\N,\N,\N,\N,\N,0,0,23.494,0,1.2048,0,0,0,0,0,0,0,0,0.6024,0,74.6988
Tbilisi Precinct,1,7-1,1026,69.891,\N,\N,\N,\N,2.5641,\N,\N,\N,1,\N,\N,\N,0,1.7667,1.64,0.7611,\N,\N,\N,\N,\N,\N,0.4873,0.6823,19.6881,0.0975,1.3645,0,0,0,0.8772,0,0,0,0,0.4873,0,76.2183
